id,method,factors,nobs,bias_withC_L_SE2,bias_withC_L_SE6,bias_withC_L_SEa,bias_withC_L_SE8,bias_withC_L_SE12,bias_withC_T_SEi8.b,bias_withC_T_SEi12.b,bias_withC_C_SE1,bias_withC_Errvar_SE2,bias_withC_Errvar_SE6
125,DWLS,2,200,-2.356347075891694,-1.1914498006227188,-1.357412566635529,-0.1489951186459476,-1.3288689410159322,-2.096996290361132,-2.2076098099057515,-1.005314784403117,-1.9064189354406458,-1.6692230926652563
126,DWLS,2,200,-1.5189508410201842,-1.3484497000213793,-2.087937772863339,-0.41987820683191746,-0.8327469257537822,-2.0908995774786723,-2.207863390087171,-2.171279130472937,-0.29297974936225574,-1.6521433940720156
127,DWLS,2,200,-1.4397338410892044,-1.8523726687319781,-1.4306683478885898,-1.0650581381761275,-1.5131132941408116,-2.0908995774786625,-2.207609809905771,-1.0410724524876174,-1.5955149245178866,-1.028160997670856
128,DWLS,2,200,-0.446628334738694,-0.9300890278033886,-0.8300903942153992,-0.7986895603100175,-0.7362013752965024,-2.1340175875841623,-2.213960102969631,-1.527809069627937,-0.4028041035383359,0.3083398632809937
129,DWLS,2,200,-1.4914283071519145,-0.5564559072227387,-1.4518512747398897,-0.30264395268562727,-1.2033635222037617,-2.103113799564632,-2.2076098099057515,-1.1382321370677566,-0.797179413468236,0.766677018350484
130,DWLS,2,200,-2.073338797987794,-2.3050909183709494,-1.414159697509789,0.2282077341484029,-1.6539049313850023,-2.0997975599344616,-2.2098933244870915,-0.6517961714311772,-1.070496201355646,-0.6825816916048562
131,DWLS,2,200,-1.132246418905454,-1.2389554405220486,-1.046917622986239,-0.37921536813125756,-0.8194016891411422,-2.134017587584182,-2.2282668515380912,-1.3639506440247966,-0.38948852523412597,-0.15682372701715588
132,DWLS,2,200,-1.7947684292198542,-1.9500813372768286,-1.2994767892270795,-0.17107788016925765,-0.9522126212331922,-2.1567587130071812,-2.2139601029696117,-1.1389049727730673,-0.5159745331020559,-1.440625005567986
133,DWLS,2,200,-1.3535959874383643,-2.014358772339939,-2.18537332922062,-0.5271388748842775,-1.6112836813391116,-2.1069478575088314,-2.216761372542951,-1.4504865770770168,-0.2881609397756162,-2.2797919466159264
134,DWLS,2,200,-2.488292642651734,-1.165970031775699,-1.0923636168722592,-0.4212141086174175,-0.8758883501605821,-2.0908995774786723,-2.2282668515381006,-0.7404735886036566,-1.4285773383394262,-1.7395713816994256
135,DWLS,2,200,-1.8534756994483834,-1.9021996703161688,-2.0167928341046992,-1.7686057957816477,-0.9906831176334021,-2.1113030389296017,-2.2385561403703416,-0.7431796739577466,-0.5585304671486456,-1.1927896976788956
136,DWLS,2,200,-1.3511580315221934,-2.090039786253669,-2.7703871698179094,-0.8523320756358477,-0.9815656925532524,-2.1069478575088425,-2.223911670117351,-1.493854943860578,-1.2054918818516058,-2.1580744995003855
137,DWLS,2,200,-1.1539315864545243,-1.8864267910324493,-1.7098545425901188,-0.8005770675844577,-1.8966167176231417,-2.1069478575088425,-2.2116714050776407,-1.5526994369227172,-0.9050565349986356,-1.9420676880832557
138,DWLS,2,200,-1.081412034536454,-2.0637274309980183,-1.8683243573658894,-0.7180757006527871,-1.4903831319897816,-2.094707592469151,-2.2139601029696214,-1.0285309891918373,-0.5444324284315059,-2.4509566555099864
139,DWLS,2,200,-0.5467937680393942,-1.972571150318269,-1.7020736906494187,-0.30049514348072726,-1.2215715877985422,-2.0969962903611123,-2.223911670117351,-0.8990437396208674,-0.6596030022377859,-1.2873818024765762
140,DWLS,2,200,-1.6748682019706245,-1.0001940782729388,-1.404302320811899,-0.7045736840411376,-0.8071871934615122,-2.0916605334272518,-2.2116714050776505,-1.1523191085170768,-0.199519818980156,-0.6209848128220556
141,DWLS,2,200,-0.9414697522651138,-2.0221892844761786,-1.7198231662787284,0.1194114648538927,0.19188407639613783,-2.0929295118785927,-2.2086243460357506,-0.4247922255668175,-1.1668037440059855,-0.39532129262628557
142,DWLS,2,200,-0.9230578932173341,-1.5720987092421888,-1.9671421211500486,-0.4000839246177876,-1.468178382842502,-2.1486227054105314,-2.208624346035741,-1.6158968750421574,-0.07757702834452623,-1.5957271656125953
143,DWLS,2,200,-1.5702449424758242,-1.469988869843409,-1.0810283658499293,-0.27943953122383725,-0.7105366920963023,-2.103113799564632,-2.2116714050776505,-1.5880712652972175,-0.9889933316675259,-1.6560336601138452
144,DWLS,2,200,-1.9294440199116434,-2.084313942260719,-1.6344052577115888,-1.5592820828540577,-2.5645727716409517,-2.0997975599344523,-2.244499222500741,-0.9419019850914568,-1.5590303638960565,-1.8075917752516961
145,DWLS,2,200,-1.7031687970016438,-1.8009446420161093,-0.9190310741893387,-0.13366522991534735,-0.5662344031618423,-2.1215923277618316,-2.2086243460357604,-1.4540117005126467,-1.1570228882589157,-0.22068359408051602
146,DWLS,2,200,-1.3722360636739435,-1.8088599473026483,-1.1151287067074591,-1.0890434630413677,-0.5747908797839423,-2.1275354098922326,-2.207863390087171,-1.7155399234877169,0.5767003887486639,-1.279716580915096
147,DWLS,2,200,-1.4625929002947533,-1.7041017671138394,-1.5420568751483392,-0.5664538609139174,-1.4926088708213028,-2.094707592469151,-2.2076098099057613,-1.1895996303167975,-0.9728545851619259,-0.1421149327962161
148,DWLS,2,200,-1.3373646029163335,-1.3361557750314994,-1.849673102304749,-0.27850283185193725,-0.6599711470928221,-2.1113030389296017,-2.2116714050776505,-1.4724133169791467,-0.6096864424024261,-1.3183984810935454
149,DWLS,2,200,-1.9965189604457347,-1.9973154201414982,-1.392460613644029,-0.7579055949583573,-1.333271410115642,-2.1069478575088523,-2.2098933244870915,-1.8293699115185378,-0.741791063041556,-2.1007689798688265
150,DWLS,2,200,-1.6158482255475746,-1.9650921224847886,-2.192189139676479,-1.6889822673100476,-2.1122851144145423,-2.1845906977828027,-2.312001662206921,-0.8462467885199172,0.4795773444738243,-1.0889836942791455
151,DWLS,2,200,-1.7163345837322437,-1.3478957557804185,-0.44067951008014905,-0.41597296799282746,-0.3829302100762322,-2.1275354098922326,-2.2239116701173303,-1.3907550077123874,-1.4043409673111364,-1.2451170856774059
152,DWLS,2,200,-1.8113296852893848,-1.5508898508672784,-1.4789857259401191,-0.16026072808767722,-0.2214986002813224,-2.094707592469142,-2.207863390087171,-0.5775870127851267,-1.4366571646786064,-0.5642192918466356
153,DWLS,2,200,-1.0735561675607241,-1.0327036566295986,-1.0123926134018988,-0.5800417034427574,-1.101162787468072,-2.1069478575088523,-2.2385561403703416,-1.2179539579616268,-1.5761156424110454,-0.6191389208123357
154,DWLS,2,200,-1.0399831261058639,-0.813485660546319,-1.281050169129739,-0.41061779349058775,-2.006827082563852,-2.0906459972972717,-2.216761372542951,-1.4158874750673476,-0.4911765831305259,-0.1916352284357256
155,DWLS,2,200,-1.1380284366047544,-0.9373994811753584,-1.5086858338561084,-0.2561248874351274,-0.693684473889522,-2.1161831140900325,-2.2116714050776713,-0.610272675950347,-1.3389845477732962,-0.6897826914580061
156,DWLS,2,200,-1.2118258095343246,-1.1252515199123994,-1.083127869262259,-0.4536401186068677,-1.334985823093382,-2.1031137995646225,-2.250981400192681,-1.420255872325097,-1.465928335409186,-1.0361210791168862
157,DWLS,2,200,-0.4460962708580943,-1.1382817268406293,-1.3264820741448988,-0.09740912704507762,-1.1477734228336824,-2.1410445984504616,-2.2086243460357604,-1.8893176478417075,0.3077009289632442,-1.236503569174506
158,DWLS,2,200,-2.044275155998845,-0.6184783501400587,-1.276950825609719,-0.44964935665352745,-1.2064123081155023,-2.0916605334272615,-2.2282668515381006,-1.3798651813334568,-1.6471063026813961,0.10951455669040433
159,DWLS,2,200,-1.4790834788835936,-0.9714299890013594,-0.8530553287094088,0.4759196138692426,-0.4639127810849325,-2.0916605334272615,-2.233146926698541,-1.5620316344378278,-0.8743094502636259,-1.2334935381231462
160,DWLS,2,200,-1.3931060069139336,-1.5709404943172682,-1.0877965366409594,0.1280143234925625,-0.882493815205012,-2.127535409892252,-2.2139601029696117,-1.958169822994508,0.147410994835364,-1.4267546287145758
161,DWLS,2,200,-1.706295162305154,-1.8475591274540495,-0.5249370321646394,-0.2653749380211977,-0.8991212146089923,-2.096996290361122,-2.2076098099057613,-2.1153694339922375,-0.4161647260388861,-1.597069200788126
162,DWLS,2,200,-1.1351737800693942,-0.6889855816157787,-1.0296471284819488,-1.4061415431204871,-1.0991498421217119,-2.0997975599344523,-2.233146926698541,-1.7392382334215175,-0.009461681931365734,-0.6948132089017157
163,DWLS,2,200,-1.5344594664668636,-1.1905713858745484,-1.190187935762259,-0.18133872638676773,0.21321001504152753,-2.0916605334272518,-2.2086243460357604,-0.589569103675467,-0.7741220014743061,0.3982301077015041
164,DWLS,2,200,-0.9322135343659138,-1.4029325453746293,-1.1800170808861088,-1.0676167895268076,-0.7962647912469825,-2.1486227054105314,-2.2076098099057613,-2.1524408087458875,0.26956882847298386,-1.7307475267789265
165,DWLS,2,200,-1.0944177292459139,-1.4029547226262893,-1.5944768128676685,-1.6343952712538274,-1.270740520145732,-2.094707592469151,-2.2580084110589413,-1.1707331757791575,0.3422850133434241,0.1012315751877442
166,DWLS,2,200,-1.4979967729122947,-1.9608904678623993,-1.251290442059349,-0.6759808758228674,-0.4759533679579625,-2.116183114090052,-2.223911670117351,-1.6413619196768572,-0.9541041060251263,-2.3370074444700464
167,DWLS,2,200,-1.3048562603402944,-1.1700188519687786,-0.5067649665165694,-0.4314893892246277,-1.3147199318390625,-2.0908995774786527,-2.216761372542951,-1.2867102860853568,-1.103405651274156,0.2804682378190738
168,DWLS,2,200,-2.2252836978123933,-1.8112473911335283,-1.352736327275119,0.17699390641449236,0.23159220181166798,-2.092929511878572,-2.2116714050776616,-1.153916633215308,-0.35751712477457565,-1.4976745348566953
169,DWLS,2,200,-0.9555261074459642,-1.6259812329688392,-1.2051601997889891,-0.8951889763934372,-1.3512451240132424,-2.094707592469142,-2.2116714050776505,-0.9579207582177472,-0.933145655104406,-1.192209900405676
170,DWLS,2,200,-1.6646118903107638,-1.419808792587409,-0.3717339320536389,-0.5360838953085673,-0.9323798077297121,-2.1486227054105522,-2.216761372542951,-1.8150058363393375,0.09071337415669442,-0.9357321966331856
171,DWLS,2,200,-1.516407732046044,-1.5930134421116884,-1.790539779427989,-0.6509590451339774,-1.3844383095737323,-2.1215923277618427,-2.2139601029696117,-1.2972556073875077,-1.0476145600332956,-1.1456258936077657
172,DWLS,2,200,-1.5968226745633647,-1.5688147255972082,-1.1246291672731592,0.3103748008396426,-0.32752827588528183,-2.094707592469151,-2.273722525615671,-1.0211135623228167,-1.0781897249413661,-1.1084386879655357
173,DWLS,2,200,-2.1008035812179546,-2.195662852404339,-2.1563553816999197,0.055927489071062875,-0.7298565628953618,-2.0997975599344616,-2.2098933244870707,-0.2073711656668871,-1.9467675594211962,-1.707633397356796
174,DWLS,2,200,-1.3134414351896446,-2.1515035463380285,-0.7309048105541088,-0.1032352978741477,-0.9142383287447119,-2.0908995774786527,-2.2098933244870915,-1.2826401827837668,-0.17363492081796592,-1.6191065204755162
175,DWLS,2,200,-1.1322254324013543,-1.1689063929598988,-1.095534212022429,-0.3453339764148272,-0.9428869009435521,-2.1161831140900422,-2.2139601029696117,-2.155676134415658,-0.3887980912880957,-0.47758408550646614
176,DWLS,2,200,-2.015480196326464,-1.784763099117779,-0.9582496217489689,-0.4188209493187177,-0.5801735194301723,-2.0916605334272615,-2.233146926698541,-1.329550415682227,-2.0054920420798954,-0.7608885752863358
177,DWLS,2,200,-1.4971582514352038,-1.8077214685160985,-1.4643029131688197,-0.061531378644497786,-0.519011912277062,-2.094707592469142,-2.2086243460357604,-1.1608047258881975,-0.9028291689898555,-0.7390971574706661
178,DWLS,2,200,-1.0060143824644943,-1.244868626321529,-0.9686922984029893,-1.0308179194336278,-0.7483516147121221,-2.1161831140900422,-2.2086243460357604,-2.054013239167408,-0.267206619535576,-1.3177034702243753
179,DWLS,2,200,-2.0390734531859045,-2.1824489525688584,-2.1364593652068087,0.3677871922902226,-0.6891430938025522,-2.1069478575088425,-2.2076098099057613,-0.6950393904438877,-1.5888378630107156,-0.692735943610246
180,DWLS,2,200,-1.0580947621710939,-1.0863609208861793,-0.4589040956752291,0.01223190244298289,-1.0262794466468321,-2.0908995774786527,-2.216761372542951,-1.2316614890142372,0.1467247310016441,-1.1805780912911263
181,DWLS,2,200,-1.8155416686017742,-1.5556373012086087,-0.9708004365635792,-0.7480763996486672,-2.193097029144343,-2.1069478575088425,-2.208624346035741,-2.056804461163787,-0.340055776313726,-0.3997706131415458
182,DWLS,2,200,-1.9677371743991847,-0.8925964243284484,-1.2522927456809587,-0.9213152196912273,-0.5400317615095823,-2.0929295118785927,-2.213960102969631,-1.2138542597332471,-0.2370696456451757,-0.02491601388296613
183,DWLS,2,200,-2.656302663602534,-1.2304349206795593,-1.1794352786728988,-1.8337360891884578,-0.8942584004486622,-2.090645997297262,-2.2655865180190418,-1.1578732973769872,-0.5981304802315561,-0.6882317518975958
184,DWLS,2,200,-0.9052696256661441,-1.0263572187478094,-1.2077742209123492,-0.7101727096305175,-1.1361792159141522,-2.165459985328792,-2.2116714050776505,-1.4182053430274975,-1.1865889914918362,-1.1500984529668357
185,DWLS,2,200,-1.190330307317474,-1.2762415431877192,-1.270970540044019,-0.6780810082410673,-0.11817485710618192,-2.1069478575088425,-2.2139601029696405,-1.3535403242228177,-0.4033066366892858,-1.3553943933822865
186,DWLS,2,200,-0.4755743667151244,-2.6068181665481784,-2.603501414746449,-0.026628038359557266,-0.8038275307378419,-2.0929295118785816,-2.2098933244870613,-1.0815581403143475,-0.055617583493775685,-1.1967847862146157
187,DWLS,2,200,-1.7355447403641941,-1.7935650375082983,-2.1813247622920993,-1.1162751249043874,0.11322097316414786,-2.094707592469151,-2.2116714050776616,-0.8284899704665067,-1.258850727036176,-1.9665429537359558
188,DWLS,2,200,-1.8371952676563545,-1.634184322157208,-0.8642030731683688,-0.47117379720999775,-0.6930331104434723,-2.0969962903611123,-2.2139601029696214,-0.7426540184039869,-1.129032290952376,-0.9363488407047156
189,DWLS,2,200,-1.4767952581302042,-2.159867722298719,-1.7492331356347084,-0.4071387978659573,-0.5724743611388423,-2.1113030389296017,-2.216761372542961,-1.941531395790517,-0.5890782867705259,-1.6917469546035666
190,DWLS,2,200,-1.1959624869477443,-1.3065137247743088,-1.0903895554656193,-0.02281880586444754,-1.9555511601764726,-2.0916605334272518,-2.2444992225007314,-1.109311719490528,-0.28855324989002573,0.46835240322279437
191,DWLS,2,200,-1.4319733047604846,-1.8839578710792788,-2.369641007570259,-0.2622972563566778,-0.34940142343154246,-2.0916605334272518,-2.2116714050776407,-0.540229198781187,-1.1049340198966362,-0.3748934717645161
192,DWLS,2,200,-1.205851155587904,-1.5987354712192294,-1.3169656495928086,-1.3442748226453374,-1.5014929369431322,-2.094707592469151,-2.2139601029696214,-1.5754846654823067,-1.0672052691642862,-0.25098714631059604
193,DWLS,2,200,-2.7356068579799433,-1.5232107949007792,-1.196874836084809,-0.13441188583059732,-0.8975421845310521,-2.0908995774786527,-2.2116714050776616,-1.2374180218498878,-1.3271376454935966,0.3128180155423044
194,DWLS,2,200,-2.9402604868280844,-1.5872269063813789,-1.764457186357709,-0.22322388730077747,-0.48798136185980234,-2.096996290361132,-2.2098933244870915,-1.5286044715041172,-1.2204054974484457,-0.9102301108271059
195,DWLS,2,200,-1.3258565129560147,-1.2126814647347792,-0.9588859719686489,-1.5974443783299077,-1.1209172618387824,-2.1113030389296115,-2.2385561403703416,-1.1867042390751779,-0.45678246466137606,-0.3292916016939859
196,DWLS,2,200,-1.1527621285237342,-1.3028364777616188,-0.9033924223115288,-0.8053970774727373,-0.4650067097081718,-2.090645997297262,-2.2076098099057404,-1.2531991353905167,-0.8228906361948056,-0.6674201411409557
197,DWLS,2,200,-1.174778416143594,-1.612454003359278,-0.7607523785368088,-1.3205128717106975,-1.171425156580752,-2.0997975599344616,-2.2385561403703305,-1.8032012413866767,-0.858399418757886,-0.9998227123074556
198,DWLS,2,200,-1.949627619558534,-2.1464616067165285,-2.0391051665168893,-0.32938407971083716,-1.7190346903119622,-2.1069478575088523,-2.233146926698541,-1.8488738722893174,-0.9826159513211759,-2.2833826425497765
199,DWLS,2,200,-1.5309344405066434,-3.1868591194844096,-2.4223374829974187,-0.4284532348476373,0.19710416529924793,-2.090645997297252,-2.2139601029696117,-0.15963972304317772,-0.3345259437799363,-3.172211990375626
200,DWLS,2,200,-1.2207876030931744,-0.9911893928207787,-1.3173832020122893,-1.2502187954822275,-0.9351513048569522,-2.090645997297262,-2.216761372542961,-1.6694077984277071,-0.3326245591570562,-0.4203604527904359
201,DWLS,2,200,-1.5063922966374341,-1.3772713001106793,-0.831983097459369,-0.2421065817624475,-0.7786479991083222,-2.1069478575088425,-2.244499222500741,-1.2397226446141976,-0.6956701088885255,-0.30423442190983596
202,DWLS,2,200,-1.4399048577583944,-1.3357083906768992,-1.135601306645069,-1.2405337493470774,-1.162167508788222,-2.094707592469172,-2.220077612173131,-1.382508270672777,0.1948468608905643,-0.36620918579067585
203,DWLS,2,200,-0.8354119846691342,-1.0893042048230488,-0.6508790089944192,-0.8731487870323774,-1.2754982764267522,-2.0916605334272518,-2.3347086706387907,-0.9819306148444472,-0.44250379255847616,-0.28107934902369613
204,DWLS,2,200,-2.2543316136683043,-1.5847266885096183,-2.1198225497751695,-0.5448897798263075,-1.3243751690882821,-2.094707592469151,-2.233146926698541,-1.785832147287917,-1.033895753612596,-0.7929446172516958
205,DWLS,2,200,-1.0488441601483842,-1.7895057268056285,-1.0114515086095892,0.04958049734906239,-0.625716347870392,-2.103113799564632,-2.2078633900871516,-1.8580441088935176,-1.4884044588347856,-2.6221210449130465
206,DWLS,2,200,-1.922365849552434,-1.6841240034643288,-1.1865545817159588,-1.0145315412486873,-0.8727352155940824,-2.090645997297252,-2.2116714050776616,-0.9579063189796476,-1.387699054975726,-0.8465525789501861
207,DWLS,2,200,-0.6053136394490642,-1.3325422180779984,-0.7982995836970888,-0.0837423721613377,-1.5086869151014517,-2.1113030389296017,-2.2086243460357506,-0.9721675772334466,-1.7537884278789564,-0.6383815422566858
208,DWLS,2,200,-0.3650621497121843,-1.1893720117448194,-0.7064708206477893,-0.9868142377966377,-1.5315400336609422,-2.0916605334272518,-2.282423797937301,-0.545594023541527,-0.36649211269755566,-0.2670504714811762
209,DWLS,2,200,-1.2880793626203737,-1.5480366968361186,-1.6830515422190586,-0.9160679527936672,-0.8849413414455123,-2.0929295118785816,-2.207863390087171,-1.5648271977516066,-1.0366811462977257,-1.8095551984572662
210,DWLS,2,200,-0.7643570442536239,-0.5551715705935788,-0.942271066782039,-0.44389013264183735,0.2617018946525579,-2.1069478575088523,-2.2098933244870707,-1.7669942746520375,-0.2741140373041462,-0.46593314527441576
211,DWLS,2,200,-1.2376814373757643,-2.4805709213208385,-2.5429701542357193,-0.29421485648246715,-0.685569732851022,-2.0906459972972415,-2.2086243460357506,-0.8147293751561168,-1.0563604624965959,-2.031278673951556
