id,method,factors,nobs,ncat,bias_withoutC_L_SE6,bias_withoutC_L_SE7,bias_withoutC_T_SEi6,bias_withoutC_T_SEi7,bias_withoutC_C_SE1
234,PML,2,200,2,-2.2359906897714943,-0.9617880698113291,-2.1611259969002607,-2.1382177894165815,-3.2640645709511045
235,PML,2,200,2,-2.5331935631901144,-1.757796592038159,-2.1744888960304314,-2.1898990416441513,-2.9850839245721144
236,PML,2,200,2,-2.787203450083435,-1.2148933969190596,-2.1644545777390207,-2.1410295294671715,-2.8485502933600833
237,PML,2,200,2,-2.6121274491631747,-1.315450415456399,-2.174017122234691,-2.1438812131106824,-2.9341853842227943
238,PML,2,200,2,-3.3598460058281656,-1.4703976802281693,-2.1663201186759213,-2.147623048575581,-4.021697438524144
239,PML,2,200,2,-2.3713570689230052,-0.8283346052956595,-2.1615726616330306,-2.1456134254766708,-2.2621555072768333
240,PML,2,200,2,-1.9829990180480346,-1.7937879095770695,-2.246096659287321,-2.1425102755510212,-3.1606615602968944
241,PML,2,200,2,-1.2664340877814442,-3.709694365643079,-2.173109528713961,-2.1488539245513514,-2.652709727409794
242,PML,2,200,2,-2.0239530349253854,-0.30299909069022923,-2.1628987351389712,-2.1569587901825518,-2.1761856328320435
243,PML,2,200,2,-2.739505156200264,-0.7207801545854196,-2.164938980483591,-2.1977325559553313,-3.153351234652224
244,PML,2,200,2,-1.7479345067647145,-2.522391773188119,-2.1624839285653215,-2.1606668700638516,-2.860225933523823
245,PML,2,200,2,-2.0766358314301945,-1.0509636859551592,-2.1824824662175306,-2.138762077133241,-2.038801823107514
246,PML,2,200,2,-3.437558109608835,-0.16791098609168914,-2.161431948819961,-2.136965892027122,-3.5915103423721435
247,PML,2,200,2,-1.8419152792807951,-1.579008487948559,-2.1782060090566713,-2.1673149885008915,-2.6618595583620035
248,PML,2,200,2,-2.982807288162914,-1.3832666332861892,-2.1771535657013508,-2.147034218708102,-2.0480778618787943
249,PML,2,200,2,-1.674005674655675,-4.211741829387329,-2.1650803563075707,-2.1487726901730215,-1.9549029803242939
250,PML,2,200,2,-3.5014137583432845,-1.5908797585108596,-2.1619501982275815,-2.164375044374281,-3.506027134590643
251,PML,2,200,2,-1.5474304721658048,-2.4863868475839395,-2.194009401570031,-2.1374392697294713,-1.9513178914201332
252,PML,2,200,2,-1.8363156374674048,-1.3832688327574691,-2.2197916096990413,-2.1436754155988322,-2.7632673235390133
253,PML,2,200,2,-1.6739068019524752,-1.9081646537624688,-2.157073684946162,-2.1386295421218615,-2.568963441320814
254,PML,2,200,2,-2.2762884805084744,-1.3020045544038295,-2.2045632352506908,-2.196947639536892,-1.734013047148003
255,PML,2,200,2,-2.090069230591925,-2.100426527979149,-2.1618781698706417,-2.143443325921951,-2.1596049335176337
256,PML,2,200,2,-2.2980878003747747,-0.5694047157632797,-2.1735992871693517,-2.1407057101709315,-1.9549791653751634
257,PML,2,200,2,-2.006330432067485,0.2358431618199007,-2.1630668094521717,-2.1451196464136917,-1.955617520008854
258,PML,2,200,2,-0.7753499021733251,-1.5498880103096295,-2.162758790531831,-2.1494199921335917,-2.391380947166613
259,PML,2,200,2,-2.1126250943472855,-0.9829881575838896,-2.165015949469451,-2.1412839263556913,-2.8708603956821537
260,PML,2,200,2,-2.9894694315159747,-1.5686454982498592,-2.1630011129865916,-2.156511877481561,-2.307837207820934
261,PML,2,200,2,-1.789230778556765,-2.677268814468689,-2.162355636125951,-2.221856605499302,-2.165490376705803
262,PML,2,200,2,-1.6211456671100744,-3.8589918429322094,-2.1632008931724913,-2.1393189952956013,-2.1642837142492737
263,PML,2,200,2,-1.634197977217805,-0.5583830709568596,-2.168484956051901,-2.1395913695447315,-1.7978373527228837
264,PML,2,200,2,-1.622244539251265,-2.3903938817689387,-2.2248168113267908,-2.138049368479232,-2.5498123135361634
265,PML,2,200,2,-2.125487801348265,-2.023629702801559,-2.1773102591797615,-2.2124193313180216,-3.562556582185544
266,PML,2,200,2,-2.9505078423725144,-2.0539259865428594,-2.163282763866671,-2.141426813978421,-3.028115259340844
267,PML,2,200,2,-0.4596321350934948,-1.3778548318942798,-2.165650085672581,-2.1374491217978813,-2.7984775770219237
268,PML,2,200,2,-3.1984297580846546,-2.891753851193149,-2.162451405086131,-2.142125502989671,-3.8135898594880437
269,PML,2,200,2,-2.106687787697455,-3.9795878588766502,-2.165815594854281,-2.1411567031654712,-2.928168481150574
270,PML,2,200,2,-1.9812389843883254,-1.5791140306593794,-2.1629782325893716,-2.140854477075191,-3.8999268070962434
271,PML,2,200,2,-1.8185398862026845,-1.4859465858687095,-2.171516038922791,-2.1703400851731516,-2.5279567974394443
272,PML,2,200,2,-3.6198924654463753,-2.09988148008666,-2.164635490929022,-2.196208472205491,-3.8037153007466435
273,PML,2,200,2,-2.805935776752275,-1.5054479570048998,-2.1701863636830714,-2.1474106896760716,-2.786679605196564
274,PML,2,200,2,-1.326359344825985,-1.3768173992716994,-2.1998359462697916,-2.151018498669742,-3.0129434514766644
275,PML,2,200,2,-1.8470205992017346,-2.3184004784858394,-2.186647598332171,-2.152747196788622,-2.456068859159234
276,PML,2,200,2,-2.9610362069814045,-2.106896315036359,-2.164158104550612,-2.1429888200205514,-3.1773165506902332
277,PML,2,200,2,-3.214933311190965,-2.1728246017485993,-2.178305220278362,-2.1446465343325714,-3.624241991233744
278,PML,2,200,2,-0.18101457483396463,-3.5813566907173993,-2.168847359161931,-2.1696660741783322,-2.429776808349024
279,PML,2,200,2,-2.9085568236692048,-2.16062404880147,-2.1646151175406416,-2.143072652953562,-2.816872221566434
280,PML,2,200,2,-3.988727215747455,-2.2245908426620495,-2.1739772798088515,-2.143060252879071,-3.7315160473553433
281,PML,2,200,2,-0.2727756385742651,-3.6861500369856692,-2.1663687558425613,-2.138335242560742,-1.4960025823387944
282,PML,2,200,2,-2.104953643200565,-2.518486775846329,-2.1634458950695614,-2.150912557196971,-2.5894217398696644
283,PML,2,200,2,-2.9943064565580753,-3.4101657547490394,-2.177306834896811,-2.150042559940661,-2.1381178500310143
284,PML,2,200,2,-2.443696127387254,-1.2445658150805796,-2.186588495631471,-2.136775958088012,-2.4894016973201443
285,PML,2,200,2,-2.4809071121945054,-2.32865413076839,-2.1685804326892306,-2.143078540609951,-2.8812239565066844
286,PML,2,200,2,-3.221690292450835,-2.8586184114562694,-2.1867361893394817,-2.139022072053641,-2.2835978742271834
287,PML,2,200,2,-2.583895697294765,-1.3308085662421996,-2.1708310533137114,-2.205084791942771,-2.4854717258261743
288,PML,2,200,2,-2.712927834100795,-2.5324772956484902,-2.162178754150021,-2.1652726847306014,-3.1741934740994933
289,PML,2,200,2,-2.6237978736721153,-1.0593792779338294,-2.1704139899918817,-2.140002719300582,-3.2432313320790938
290,PML,2,200,2,-1.400172517975995,-3.7134279544672397,-2.1635721661003013,-2.138614011521102,-2.1551435011132534
291,PML,2,200,2,-2.597501222861995,-1.3856567612461692,-2.162844452157861,-2.144042959668431,-2.424604720114984
292,PML,2,200,2,-1.932698285128355,-2.248506352694149,-2.1634820973040814,-2.1515133635183217,-2.326705941653934
293,PML,2,200,2,-3.0875301289981354,-2.362208994126909,-2.177939927428611,-2.139967753907282,-3.706946933876544
294,PML,2,200,2,-2.568237301496695,-2.15957362810507,-2.165910050332011,-2.1503487228440616,-3.561391642120644
295,PML,2,200,2,-1.6607140143491252,-0.6885941198874895,-2.178541132525641,-2.1401338806814123,-1.373688444152024
296,PML,2,200,2,-1.0044409589374046,-3.06388140598923,-2.164159064798761,-2.138253160229592,-1.6977925219399532
297,PML,2,200,2,-1.1292380484455147,-1.2179931535398294,-2.1667836998390406,-2.1435362315064213,-3.1855248019383833
298,PML,2,200,2,-1.4332488311337543,-2.1772365880761093,-2.1664001470399414,-2.1562640944459313,-1.9765112817464334
299,PML,2,200,2,-3.192417974695455,-0.5212640186282397,-2.165573689051861,-2.147121741391171,-3.4888546715460436
300,PML,2,200,2,-2.5233079572265256,-1.7589583862178293,-2.161221238529601,-2.157066861748011,-2.727798508006593
301,PML,2,200,2,-2.619838297021135,-1.7748548489511393,-2.239209091702192,-2.1447693086834114,-3.8836014418920444
302,PML,2,200,2,-3.8577773898252246,-1.921241248504839,-2.162144202715341,-2.142574423487982,-3.5937570722073433
303,PML,2,200,2,-1.2015977066004853,-1.8096436495979293,-2.161997545216221,-2.1391194090652115,-2.3184588087220543
304,PML,2,200,2,-1.324624260712595,-3.28142259996336,-2.200133080591582,-2.155580371056312,-4.017003619406044
305,PML,2,200,2,-1.4437463137656246,-0.9051001722408497,-2.1658992985564214,-2.164251487027302,-0.7306432920980641
306,PML,2,200,2,-4.8343346994141045,-1.0903456414518695,-2.167367544284021,-2.1533132529972407,-3.604848834403143
307,PML,2,200,2,-2.465748553092735,-1.788316855043389,-2.1706526421440815,-2.213051368275702,-3.032206917987623
308,PML,2,200,2,-3.2285931023806045,-2.22062876939694,-2.168039375442801,-2.144417384214342,-2.9413450943334545
309,PML,2,200,2,-1.046506013154535,-0.11885619571129907,-2.163197226867501,-2.144255562396151,-2.196933239607074
310,PML,2,200,2,-1.955827904561995,0.2174772258177804,-2.1776592109625112,-2.1387443808076014,-2.7017137028788136
311,PML,2,200,2,-2.966361570446435,-1.4773318736341696,-2.165300881837752,-2.149397476059621,-2.2874357893688844
312,PML,2,200,2,-3.685853322428925,-1.0580936876317997,-2.173575869862031,-2.139825808721632,-3.3716706769421636
313,PML,2,200,2,-1.676595926703145,-2.001146338786529,-2.1624125042666114,-2.1439876562876217,-2.9782213224322245
314,PML,2,200,2,-3.358775048857565,-1.1296880977389097,-2.181951618250852,-2.166872806964722,-2.246902431993583
315,PML,2,200,2,-2.343190784540615,-2.642120748851949,-2.168166069907772,-2.142781888488661,-3.1901686003687035
316,PML,2,200,2,-2.7923086085702944,-2.8580573165918,-2.169195120204681,-2.183928703743221,-3.4582434204913444
317,PML,2,200,2,-2.8203905952049952,-1.3546740947378295,-2.192416272870111,-2.1418136153466523,-2.9426569849210633
318,PML,2,200,2,-1.2056584934910548,-1.3815892366447793,-2.162025728099072,-2.144003196443081,-2.8741006722002638
319,PML,2,200,2,-1.9025000291442342,-2.14896291733363,-2.174651462895351,-2.1413447165914814,-2.982788943551444
320,PML,2,200,2,-2.504023019999224,-0.42413354565102934,-2.162385898910742,-2.141276671261652,-2.688599898942713
321,PML,2,200,2,-2.1147545422110947,0.32854206720948076,-2.173739877568222,-2.1464252889963715,-2.0154557660257644
322,PML,2,200,2,-1.745906284937475,-1.3384576122119394,-2.178773965910312,-2.1407267652359714,-2.9265070592504037
323,PML,2,200,2,-1.9584673858649841,-1.9122510408101492,-2.197978176708651,-2.1435256217459413,-2.810003307878714
324,PML,2,200,2,-3.484769891969165,-2.554100100712009,-2.161269854048721,-2.1422486403867915,-3.8591551735004432
325,PML,2,200,2,-1.6714566777872752,-0.36272782666199943,-2.172773958128002,-2.1526758447667715,-2.4760412529761746
326,PML,2,200,2,-1.8544095467559043,-2.4333807190865295,-2.174699374646691,-2.143650012307731,-1.6347584960037242
327,PML,2,200,2,-2.4605758406992444,-1.3598098280170092,-2.1764935474627918,-2.141160695916172,-3.233875008086123
328,PML,2,200,2,-1.8936088419778452,-2.14292583634699,-2.1829497244263614,-2.139792056245361,-2.9347643847961637
329,PML,2,200,2,-2.4477410215746342,-3.3962471253748294,-2.1613488044791422,-2.156135594692632,-2.505305145765964
330,PML,2,200,2,-1.4582331896682454,-2.1488766336530296,-2.1901288745223417,-2.141593134593642,-2.991020963964414
331,PML,2,200,2,-0.6280613501185848,-3.201231752955559,-2.193497694558831,-2.169117143649772,-2.3110294231320534
332,PML,2,200,2,-1.8282570684063748,-1.8831943918733287,-2.162064190874491,-2.174566046785921,-2.8356581223035735
333,PML,2,200,2,-1.171573049038535,-1.5621036190477098,-2.175299310259661,-2.145597046221062,-3.3619328278430434
334,PML,2,200,2,-0.784366871491355,-2.06476348405302,-2.164666546147341,-2.146922104520431,-2.1788632628687132
335,PML,2,200,2,-2.1975377475055056,-1.2858948520947593,-2.1617169216192207,-2.148600924060051,-3.1541439649505842
336,PML,2,200,2,-3.5782429340411452,-2.6084298506490495,-2.162459861528751,-2.1448187882060417,-3.000092587179974
337,PML,2,200,2,-0.9151002656493247,-1.547354569083039,-2.1761329465715713,-2.1378569944304413,-1.8361391545188441
338,PML,2,200,2,-3.9733893136910754,-3.3849510290344402,-2.1625773468997718,-2.158509184958181,-4.504627175772244
339,PML,2,200,2,-1.8032508613767553,-2.1074574503489094,-2.197631283102501,-2.146360894730731,-2.397118791642204
340,PML,2,200,2,-1.3776995980307043,-2.93591970756093,-2.170436880486082,-2.139034254798142,-1.5365123295413132
341,PML,2,200,2,-1.057046950654645,-2.6341144377581394,-2.1622437514857014,-2.139419171201931,-2.747898676354643
342,PML,2,200,2,-1.9903868085393253,-1.4407052577806592,-2.197565686155661,-2.145697467243321,-2.274749914270993
343,PML,2,200,2,-0.5259082264374548,-3.7187483259895098,-2.181510641006232,-2.1383502087048214,-3.2311775718048636
344,PML,2,200,2,-3.7338639285778354,-1.1325793635255397,-2.218799989185792,-2.157611087735771,-2.3581690050690343
345,PML,2,200,2,-3.587034184921514,-0.49529956855149937,-2.160186713985461,-2.1380336176064123,-3.439944445417044
346,PML,2,200,2,-1.8283304726751548,-0.5045367173021197,-2.1719978444139114,-2.138745154772642,-2.7760610900324334
347,PML,2,200,2,-2.9726830928014243,0.32717352830134094,-2.1632007540295413,-2.138543161743642,-2.337814743526734
348,PML,2,200,2,-1.678074319989685,-1.6947694276083496,-2.165469980469101,-2.144044427424431,-1.8852681192460932
349,PML,2,200,2,-2.6933447178667453,-0.6765249851231593,-2.1631496602015505,-2.1609994021299608,-2.598270723980864
350,PML,2,200,2,-0.854533803661825,-1.1686464791074096,-2.170735276049571,-2.143591829287532,-1.5098054584287937
351,PML,2,200,2,-3.4454744358758145,-1.0919753130868897,-2.220070635092751,-2.136491993545861,-3.0889832521137137
352,PML,2,200,2,-2.270447018730165,-2.1964915952026294,-2.160886895358721,-2.140382774930431,-1.9798348537751433
353,PML,2,200,2,-2.5060625654749744,-3.1302789137706095,-2.1681262718034917,-2.1427816031786215,-3.027570680907293
354,PML,2,200,2,-2.157413113560275,-2.461070288011739,-2.177711109334661,-2.2192900090068415,-2.982587603346713
355,PML,2,200,2,-3.1127907359544946,-3.1659854949532495,-2.198343533066201,-2.1462871312436613,-3.339956812174663
356,PML,2,200,2,-2.388248415480555,-1.6642317103272193,-2.172386341002741,-2.1836873387499107,-2.104188697143794
357,PML,2,200,2,-2.028962375794875,-2.1019810895858386,-2.2357012467016713,-2.139721974749252,-2.166040258366314
358,PML,2,200,2,-2.588879765453504,-2.1204244666339993,-2.1879435958988016,-2.1464189648434218,-2.893426666010564
359,PML,2,200,2,-2.253103822230715,-1.2524573137565693,-2.1615548174100607,-2.178946164557262,-3.684272708533444
360,PML,2,200,2,-2.0093376404964753,-2.1978565152315293,-2.177470416051272,-2.145097930107441,-2.1918122275777234
361,PML,2,200,2,-3.6843718464623256,-3.0290801065569597,-2.1736097430430714,-2.165924453432591,-3.990868134681744
362,PML,2,200,2,-2.125277411810715,-1.9113249224615299,-2.164837380600311,-2.139316846733631,-3.051234706639333
363,PML,2,200,2,-1.2850227777362249,-0.6567088571272195,-2.1985273879837313,-2.139993277117011,-1.8250676240100738
364,PML,2,200,2,-3.126932457033635,-1.874990644882829,-2.1631276595191222,-2.1592635924325307,-3.254116853759284
365,PML,2,200,2,-2.615269798812535,-0.5224718921246895,-2.1744734729038013,-2.140840404044692,-1.5812755553178737
366,PML,2,200,2,-1.7509298860644353,-3.529685445747259,-2.171123045181321,-2.142956585069142,-2.7504304052081334
367,PML,2,200,2,-1.7913815759918448,-1.5482786476520793,-2.1607663721196517,-2.169951861811381,-2.4740096986731035
368,PML,2,200,2,-2.3700724273379548,-2.2463450490080596,-2.178609905064552,-2.2121771017407212,-3.363475479840133
369,PML,2,200,2,-4.4378610892934045,-1.7342981249090796,-2.163658699807311,-2.146706412428652,-3.2015211311578833
370,PML,2,200,2,-0.7113864005027448,-0.6017369072421397,-2.1750974046446716,-2.1393132926851313,-1.9879968850525342
371,PML,2,200,2,-2.8556445266979242,-1.1122236743631295,-2.160971148915711,-2.1544190393383014,-1.521790745380183
372,PML,2,200,2,-1.4845545593657652,-3.489488078788039,-2.161962447341012,-2.1401698447899715,-2.8670055609188143
373,PML,2,200,2,-3.960815440700005,-2.720320965654979,-2.1865073575358815,-2.139311027676842,-2.730378884838784
374,PML,2,200,2,-1.8346300123152441,-2.328160996999319,-2.193075342036821,-2.145938753587881,-2.374044749259384
375,PML,2,200,2,-4.236779708598235,-2.2615885902901396,-2.1678797258002716,-2.139273652557501,-3.155002762405164
376,PML,2,200,2,-3.8373256052251046,-1.84695062944258,-2.1635379619809214,-2.146564672999972,-3.5660786351699434
377,PML,2,200,2,-1.928144474069675,-1.5987628544994297,-2.179463729956821,-2.148349790220541,-3.100463409690683
378,PML,2,200,2,-4.179880539851964,-2.6487190365531195,-2.1638940954830015,-2.140387621558812,-3.3293243770236445
379,PML,2,200,2,-2.221140568907144,-1.6419193661736498,-2.1629786947628418,-2.137043712440101,-1.7576622956885737
380,PML,2,200,2,-2.766033442968295,-2.129783149558309,-2.167315652515361,-2.145050878009211,-1.9987870656179934
381,PML,2,200,2,-2.6633358975195547,-0.3249678623709694,-2.1865152340067016,-2.140889430663541,-2.6035985358962037
382,PML,2,200,2,-1.1689883936023147,0.013481988771200243,-2.1670196138488915,-2.146578476084002,-2.0739369108229835
383,PML,2,200,2,-0.6303170622009947,-1.2819017431311495,-2.1614160931176016,-2.139421734653671,-2.3802425086825534
384,PML,2,200,2,-2.699613931318144,-1.7098015885616393,-2.161333454230542,-2.1492123297724612,-2.8735557689327935
385,PML,2,200,2,-2.741115272363184,-2.741550649043399,-2.165304606744271,-2.139932594314811,-3.9259249424632436
386,PML,2,200,2,-4.401987000711845,-1.0098133551185995,-2.162087197821691,-2.143847993540332,-4.321061260715443
387,PML,2,200,2,-2.7536330002634544,-2.382440425442249,-2.199145075582672,-2.240596871833611,-3.3967337297125146
388,PML,2,200,2,-1.7249021459825251,-1.9950758322209896,-2.177248273597142,-2.142743939724892,-2.4448300759365633
389,PML,2,200,2,-1.3421967774134445,-2.13454297534393,-2.163162731676471,-2.141186517131362,-1.6126699483750437
390,PML,2,200,2,-2.2280585165930953,-2.2011576178373695,-2.182882939005111,-2.182779200891921,-2.8320697994701134
391,PML,2,200,2,-3.0091597240556447,-1.3945815178219494,-2.1594080871652515,-2.152519014505541,-2.664246037718973
392,PML,2,200,2,-1.228224823022475,-3.217803516688969,-2.1694164314692106,-2.1473355231491618,-3.197498266556484
393,PML,2,200,2,-1.3606900084064553,-2.061970192335859,-2.2036828935560413,-2.151049495272081,-2.8280574953065645
394,PML,2,200,2,-2.150202965964444,-1.9656078228910494,-2.1616969231189413,-2.1566020010677924,-2.460102092369043
395,PML,2,200,2,-1.5221890973899046,-5.165426823868059,-2.188071596006032,-2.143772356366451,-2.8180554410728837
396,PML,2,200,2,-2.520507131250585,-0.7885698153575191,-2.1616770732086605,-2.142137226677801,-3.088354356593774
